SQLDATE,EventCode,AvgTone,GoldsteinScale,NumMentions,NumSources,NumArticles,SOURCEURL
20170301,040,5.21327014218009,1.0,2,1,2,http://news.liputan6.com/read/2872420/jokowi-dan-raja-salman-gelar-pertemuan-tertutup-di-istana-bogor
20170301,030,0.0,4.0,4,1,4,https://nasional.sindonews.com/read/1184357/12/bertemu-raja-salman-jokowi-diminta-bahas-perlindungan-tki-1488356979
20170301,030,0.0,4.0,4,1,4,https://nasional.sindonews.com/read/1184357/12/bertemu-raja-salman-jokowi-diminta-bahas-perlindungan-tki-1488356979
20170301,043,3.78548895899054,2.8,2,1,2,https://elshinta.com/news/99747/2017/03/01/raja-salman-dan-presiden-jokowi-langsung-ke-bogor
20170301,043,3.78548895899054,2.8,4,1,4,https://elshinta.com/news/99747/2017/03/01/raja-salman-dan-presiden-jokowi-langsung-ke-bogor
20170301,043,8.15217391304348,2.8,4,1,4,http://www.jpnn.com/news/doa-jokowi-dan-raja-salman-begitu-luar-biasa
20170301,043,8.15217391304348,2.8,2,1,2,http://www.jpnn.com/news/doa-jokowi-dan-raja-salman-begitu-luar-biasa
20170301,043,8.15217391304348,2.8,4,1,4,http://www.jpnn.com/news/doa-jokowi-dan-raja-salman-begitu-luar-biasa
20170301,040,6.34146341463415,1.0,1,1,1,http://www.tribunnews.com/nasional/2017/03/01/jokowi-berharap-raja-salman-nikmati-keindahan-alam-di-bali
20170301,042,6.94980694980695,1.9,4,1,4,http://www.antaranews.com/berita/615352/perbedaan-presiden-jokowi-dan-soeharto-sambut-raja-arab
20170301,051,6.94980694980695,3.4,4,1,4,http://www.antaranews.com/berita/615352/perbedaan-presiden-jokowi-dan-soeharto-sambut-raja-arab
20170301,043,4.35413642960813,2.8,8,1,8,http://www.pikiran-rakyat.com/nasional/2017/03/01/jokowi-titipkan-wni-di-arab-pada-raja-salman-394940
20170301,043,4.35413642960813,2.8,2,1,2,http://www.pikiran-rakyat.com/nasional/2017/03/01/jokowi-titipkan-wni-di-arab-pada-raja-salman-394940
20170301,043,4.35413642960813,2.8,2,1,2,http://www.pikiran-rakyat.com/nasional/2017/03/01/jokowi-titipkan-wni-di-arab-pada-raja-salman-394940
20170301,020,2.27272727272727,3.0,4,1,4,http://www.cnnindonesia.com/teknologi/20170302031952-185-197183/nge-vlog-jokowi-pamer-makan-siang-bareng-raja-salman/
20170301,020,2.27272727272727,3.0,4,1,4,http://www.cnnindonesia.com/teknologi/20170302031952-185-197183/nge-vlog-jokowi-pamer-makan-siang-bareng-raja-salman/
20170302,043,5.20446096654275,2.8,4,1,4,http://nasional.republika.co.id/berita/nasional/umum/17/03/02/om5t3y366-jokowi-unggah-vlog-saat-makan-siang-bersama-raja-salman
20170302,043,5.20446096654275,2.8,2,1,2,http://nasional.republika.co.id/berita/nasional/umum/17/03/02/om5t3y366-jokowi-unggah-vlog-saat-makan-siang-bersama-raja-salman
20170302,043,5.20446096654275,2.8,2,1,2,http://nasional.republika.co.id/berita/nasional/umum/17/03/02/om5t3y366-jokowi-unggah-vlog-saat-makan-siang-bersama-raja-salman
20170302,043,1.65289256198347,2.8,4,1,4,https://elshinta.com/news/99807/2017/03/02/aihh-presiden-jokowi-nge-vlog-bareng-raja-salman
20170302,020,2.9535864978903,3.0,2,1,2,http://poskotanews.com/2017/03/02/saat-jokowi-dan-raja-salman-nge-vlog/
20170302,020,2.9535864978903,3.0,4,1,4,http://poskotanews.com/2017/03/02/saat-jokowi-dan-raja-salman-nge-vlog/
20170302,020,2.9535864978903,3.0,2,1,2,http://poskotanews.com/2017/03/02/saat-jokowi-dan-raja-salman-nge-vlog/
20170302,043,3.39366515837104,2.8,6,1,4,http://www.rri.co.id/post/berita/367074/ruang_publik/kuota_haji_normal_presiden_jokowi_apresiasi_raja_salman.html
20170302,043,3.39366515837104,2.8,10,1,6,http://www.rri.co.id/post/berita/367074/ruang_publik/kuota_haji_normal_presiden_jokowi_apresiasi_raja_salman.html
20170302,043,5.3030303030303,2.8,8,1,8,http://nasional.inilah.com/read/detail/2363354/prabowo-saya-diperintah-fadli-untuk-hadir
20170302,040,2.23463687150838,1.0,4,1,4,https://elshinta.com/news/99867/2017/03/02/kedatangan-raja-salman-prabowo-harap-kuota-haji-bertambah
20170302,040,2.23463687150838,1.0,6,1,6,https://elshinta.com/news/99867/2017/03/02/kedatangan-raja-salman-prabowo-harap-kuota-haji-bertambah
20170302,042,5.61797752808988,1.9,2,1,2,http://www.tribunnews.com/nasional/2017/03/02/raja-salman-dan-jokowi-salat-tahiatul-masjid-di-istiqlal
20170302,042,5.61797752808988,1.9,4,1,4,http://www.tribunnews.com/nasional/2017/03/02/raja-salman-dan-jokowi-salat-tahiatul-masjid-di-istiqlal
20170302,043,2.76679841897233,2.8,2,1,2,http://news.liputan6.com/read/2873673/pohon-ulin-dan-momen-kebersamaan-jokowi-raja-salman-di-istana
20170302,043,2.76679841897233,2.8,3,1,3,http://news.liputan6.com/read/2873673/pohon-ulin-dan-momen-kebersamaan-jokowi-raja-salman-di-istana
20170228,043,2.27920227920228,2.8,3,1,2,https://ekbis.sindonews.com/read/1183917/34/jokowi-instruksikan-para-menteri-manfaatkan-kedatangan-raja-salman-1488254182
20170301,010,0.95693779904307,0.0,10,1,10,http://news.okezone.com/read/2017/03/01/337/1630903/raja-salman-alasan-presiden-jokowi-jemput-langsung-raja-arab-saudi
20170301,043,3.97350993377483,2.8,6,1,6,https://nasional.tempo.co/read/news/2017/03/01/078851359/jokowi-tiba-di-halim-untuk-sambut-raja-salman
20170301,042,3.38461538461539,1.9,2,1,2,http://www.tribunnews.com/nasional/2017/03/01/raja-salman-disambut-langsung-presiden-jokowi-di-bawah-pesawat
20170301,043,3.78548895899054,2.8,2,1,2,https://elshinta.com/news/99747/2017/03/01/raja-salman-dan-presiden-jokowi-langsung-ke-bogor
20170301,043,4.21487603305785,2.8,1,1,1,http://aceh.tribunnews.com/2017/03/01/foto-ahok-sambut-dan-jabat-tangan-raja-salman-di-depan-presiden-jokowi
20170301,043,2.89855072463768,2.8,2,1,2,https://ekbis.sindonews.com/read/1184437/33/jokowi-kunjungan-raja-salman-bisa-tingkatkan-hubungan-ekonomi-ri-arab-saudi-1488368004
20170302,042,5.61797752808988,1.9,2,1,2,http://www.tribunnews.com/nasional/2017/03/02/raja-salman-dan-jokowi-salat-tahiatul-masjid-di-istiqlal
20170302,051,5.51724137931034,3.4,10,1,10,http://techno.okezone.com/read/2017/03/02/207/1632285/raja-salman-foto-jokowi-dan-raja-arab-panen-like-di-instagram
20170302,051,4.93827160493827,3.4,10,1,10,http://techno.okezone.com/read/2017/03/02/207/1632387/raja-salman-ini-kicauan-presiden-jokowi-soal-kedatangan-raja-salman
20170302,042,2.28136882129277,1.9,2,1,2,http://www.thejakartapost.com/news/2017/03/02/prabowo-expects-saudi-kings-visit-to-bring-more-investment-higher-haj-quota.html
20170302,042,2.28136882129277,1.9,7,1,7,http://www.thejakartapost.com/news/2017/03/02/prabowo-expects-saudi-kings-visit-to-bring-more-investment-higher-haj-quota.html
20171023,051,0.91743119266055,3.4,10,1,10,https://www.merdeka.com/peristiwa/10-sniper-diterjunkan-amankan-kunjungan-jokowi-ke-halmahera.html
20171023,112,2.36406619385343,-2.0,10,1,10,http://www.tribunnews.com/tribunners/2017/10/24/jokowi-presiden-rock-dan-rock-humanisme-god-bless
20171023,042,0.66666666666667,1.9,4,1,4,http://poskotanews.com/2017/10/23/jokowi-bicara-empat-mata-dengan-megawati-di-istana-batu-tulis/
20171022,046,1.90839694656488,7.0,10,1,10,https://nasional.tempo.co/read/1026962/prabowo-akan-menemui-ulama-untuk-membahas-pilgub-jawa-timur
20171023,051,-3.93120393120393,3.4,4,1,4,https://www.cnnindonesia.com/nasional/20171022170335-32-250138/tolak-densus-tipikor-gerindra-tagih-janji-jokowi-perkuat-kpk/
20171022,046,2.22222222222222,7.0,10,1,10,https://nasional.tempo.co/read/1026962/prabowo-akan-menemui-ulama-untuk-membahas-pilgub-jatim
20171022,010,-6.3953488372093,0.0,10,1,10,http://www.medanbisnisdaily.com/news/online/read/2017/10/22/9945/bisikan_dari_jogja_untuk_jokowi_kampus_terpapar_doktrin_radikal/
20171022,010,3.71900826446281,0.0,10,1,10,http://palembang.tribunnews.com/2017/10/22/eddy-prabowo-nilai-dua-program-harnojoyo-ini-bagus-patut-didukung-gerindra-tapi-harus-dengan-sk
20171023,020,-1.32013201320132,3.0,2,1,2,http://www.harianjogja.com/baca/2017/10/23/solopos-hari-ini-jenderal-gatot-ditolak-as-hingga-kenduri-cinta-jokowi-mantu-862383
20171023,120,-1.32013201320132,-4.0,4,1,4,http://www.harianjogja.com/baca/2017/10/23/solopos-hari-ini-jenderal-gatot-ditolak-as-hingga-kenduri-cinta-jokowi-mantu-862383
20171023,020,-1.32013201320132,3.0,8,1,8,http://www.harianjogja.com/baca/2017/10/23/solopos-hari-ini-jenderal-gatot-ditolak-as-hingga-kenduri-cinta-jokowi-mantu-862383
20171023,181,-5.22565320665083,-9.0,6,1,6,http://kabar24.bisnis.com/read/20171023/367/702092/kahiyang-jokowi-menikah-paspampres-gadungan-tipu-sejumlah-pengusaha-rumah-makan-
20171023,051,-0.744416873449131,3.4,10,1,10,http://www.tribunnews.com/nasional/2017/10/23/3-tahun-jokowi-di-sektor-energi-kedaulatan-energi-masih-jauh
20171023,173,-4.10256410256411,-5.0,10,1,10,https://news.okezone.com/read/2017/10/23/512/1800637/astaga-oknum-paspampres-gadungan-beraksi-manfaatkan-pernikahan-kahiyang-ayu-putri-jokowi
20171023,141,-4.97737556561083,-6.5,10,1,10,http://kabar24.bisnis.com/read/20171023/16/702126/demo-menentang-jokowi-dua-pengunjuk-rasa-ditangkap-polisi
20171023,042,3.08969647475161,1.9,16,1,16,http://www.rri.co.id/purwokerto/post/berita/448680/banjarnegara/tagih_janji_jokowi_ratusan_perangat_desa_banjarnegara_ke_jakarta.html
20171023,042,2.66666666666667,1.9,4,1,4,http://www.tribunnews.com/nasional/2017/10/23/jokowi-hadiri-rembuk-nasional-ke-3-tahun-2017
20171023,042,1.27226463104326,1.9,4,1,4,http://nasional.republika.co.id/berita/nasional/politik/17/10/23/oya5be377-tiga-tahun-pemerintahan-jokowi-perubahan-di-semua-sektor
20171024,043,1.32743362831858,2.8,10,1,10,http://www.tribunnews.com/nasional/2017/10/24/jokowi-perlu-dilakukan-tiga-bentuk-kerjasama-dalam-cegah-ancaman-kesehatan
20171024,043,2.40963855421687,2.8,4,1,4,http://nasional.kompas.com/read/2017/10/24/09043021/saat-jokowi-bicara-tentang-nawacita-kedua
20171024,042,-3.2967032967033,1.9,4,1,4,http://www.tribunnews.com/bisnis/2017/10/24/jokowi-minta-daerah-batasi-penerbitan-perda-juga-minta-dpr-batasi-pembuatan-uu
20171024,141,0.0,-6.5,8,1,8,https://nasional.tempo.co/read/1027390/tersangka-demo-3-tahun-jokowi-jk-uns-advokasi-presiden-bem
20171024,141,0.0,-6.5,8,1,8,https://nasional.tempo.co/read/1027390/tersangka-demo-3-tahun-jokowi-jk-uns-advokasi-presiden-bem
20171024,043,1.84049079754602,2.8,8,1,8,https://www.merdeka.com/peristiwa/jokowi-jangan-sampai-daerahnya-produksi-ikan-tapi-smk-nya-jurusan-bangunan.html
20171024,044,-6.17283950617284,2.5,10,1,10,http://news.liputan6.com/read/3138618/rapat-internal-dengan-jokowi-jk-tetap-tolak-densus-antikorupsi
20171024,051,2.4,3.4,7,1,7,http://nasional.republika.co.id/berita/nasional/daerah/17/10/24/oyavfv374-presiden-jokowi-akan-buka-widi-international-tournament-2017
20171024,051,2.4,3.4,1,1,1,http://nasional.republika.co.id/berita/nasional/daerah/17/10/24/oyavfv374-presiden-jokowi-akan-buka-widi-international-tournament-2017
20171024,046,3.67170626349892,7.0,8,1,8,http://lifestyle.liputan6.com/read/3139238/presiden-jokowi-ternyata-penyuka-kopi-khas-maluku
20171024,046,0.44052863436123,7.0,2,1,2,http://www.antaranews.com/en/news/113179/president-jokowi-opens-intl-conference-on-global-health-security
20171024,046,0.44052863436123,7.0,2,1,2,http://www.antaranews.com/en/news/113179/president-jokowi-opens-intl-conference-on-global-health-security
20171024,071,2.43055555555555,7.4,10,1,10,http://nasional.kompas.com/read/2017/10/24/17095611/jika-daerah-mau-bangun-infrastruktur-jokowi-tawarkan-pt-sri-mulyani
20171024,040,0.33003300330033,1.0,10,1,10,https://nasional.tempo.co/read/1027438/kontras-tagih-komitmen-jokowi-terhadap-kkr-aceh
20171025,111,-7.83699059561133,-2.0,10,1,10,http://www.tribunnews.com/nasional/2017/10/25/densus-tipikor-ditunda-fahri-curiga-jangan-jangan-jokowi-takut-dengan-popularitas-kpk
20171025,046,2.60416666666667,7.0,2,1,2,http://www.beritasatu.com/nasional/460000-jokowi-buka-konferensi-tenurial-reformasi-penguasaan-tanah.html
20171025,120,-0.83333333333334,-4.0,1,1,1,http://en.republika.co.id/berita/en/national-politics/17/10/25/oydawh414-travel-ban-on-tni-chief-islam-and-shock-therapy-to-jokowi
20171025,042,3.54330708661417,1.9,7,1,5,http://en.republika.co.id/berita/en/jakarta-region-others/17/10/25/oydcuf414-anies-and-sandi-visit-state-palace-to-meet-president-jokowi
20171024,046,0.44052863436123,7.0,2,1,2,http://www.antaranews.com/en/news/113179/president-jokowi-opens-intl-conference-on-global-health-security
20171025,020,-1.42857142857143,3.0,2,1,2,http://www.thejakartapost.com/news/2017/10/25/jokowi-criticizes-regional-heads-on-budget-allocation.html
20171024,010,2.67379679144385,0.0,2,1,2,https://news.okezone.com/read/2017/10/24/337/1801683/gerindra-seluruh-kader-ingin-prabowo-maju-capres-2019
20171024,010,2.67379679144385,0.0,8,1,8,https://news.okezone.com/read/2017/10/24/337/1801683/gerindra-seluruh-kader-ingin-prabowo-maju-capres-2019
20171025,043,3.65296803652968,2.8,10,1,10,https://news.okezone.com/read/2017/10/25/338/1801872/anies-sandi-akan-bertemu-presiden-jokowi-di-istana-bahas-apa
20171025,051,0.49261083743842,3.4,4,1,4,http://www.antaranews.com/berita/660814/dirut-pln-temui-presiden-jokowi-bahas-listrik-desa
20171025,051,0.49261083743842,3.4,4,1,4,http://www.antaranews.com/berita/660814/dirut-pln-temui-presiden-jokowi-bahas-listrik-desa
20171026,071,-0.38461538461538,7.4,4,1,4,https://news.okezone.com/read/2017/10/25/337/1802193/reforma-agraria-ini-target-jokowi-hingga-2019
20171025,043,-3.67647058823529,2.8,2,1,2,https://www.cnnindonesia.com/nasional/20171025151026-32-250986/tak-hadiri-jambore-kebangsaan-jokowi-disoraki-mahasiswa/
20171025,043,-3.67647058823529,2.8,2,1,2,https://www.cnnindonesia.com/nasional/20171025151026-32-250986/tak-hadiri-jambore-kebangsaan-jokowi-disoraki-mahasiswa/
20171022,042,0.36764705882353,1.9,4,1,4,https://www.merdeka.com/peristiwa/bertemu-di-istana-batutulis-jokowi-megawati-makan-sayur-kegemaran-bung-karno.html
20171022,042,0.37453183520599,1.9,8,1,8,http://nasional.inilah.com/read/detail/2412905/jokowi-megawati-bertemu-3-jam-makan-sayur-lodeh
20171022,042,-0.34482758620689,1.9,6,1,6,http://www.tribunnews.com/nasional/2017/10/22/jokowi-megawati-bertemu-3-jam-santap-sayur-lodeh-kegemaran-bung-karno
20171023,042,0.61919504643963,1.9,6,1,6,http://jateng.tribunnews.com/2017/10/23/menu-di-balik-pertemuan-megawati-dan-jokowi-sayur-lodeh-kegemaran-bung-karno-hingga-tempe-goreng
20171022,046,1.15942028985507,7.0,14,1,10,http://medan.tribunnews.com/2017/10/22/mendadak-jokowi-megawati-bicara-empat-mata-3-jam-di-istana
20171023,073,1.34529147982062,7.4,4,1,4,http://www.tribunnews.com/nasional/2017/10/23/besok-presiden-jokowi-kumpulkan-kepala-daerah-di-istana
20171024,051,1.73410404624277,3.4,4,1,4,http://www.tribunnews.com/bisnis/2017/10/24/alfi-tiga-tahun-jokowi-jk-sektor-logistik-perlu-banyak-perbaikan
20171024,043,-2.74599542334096,2.8,10,1,10,http://www.pikiran-rakyat.com/nasional/2017/10/24/jokowi-dibohongi-412176
20171024,160,2.14285714285714,-4.0,10,1,10,https://metro.tempo.co/read/1027539/bertemu-pengembang-reklamasi-ini-pesan-prabowo-ke-anies
20171025,046,2.60416666666667,7.0,2,1,2,http://www.beritasatu.com/nasional/460000-jokowi-buka-konferensi-tenurial-reformasi-penguasaan-tanah.html
20171025,090,3.91616849665755,-2.0,40,5,40,http://www.antarajateng.com/detail/anies-sandiaga-kunjungi-istana-untuk-bertemu-jokowi.html
20171025,020,-1.42857142857143,3.0,2,1,2,http://www.thejakartapost.com/news/2017/10/25/jokowi-criticizes-regional-heads-on-budget-allocation.html
20171025,040,-2.51572327044025,1.0,6,1,6,https://www.merdeka.com/peristiwa/ini-enam-poin-yang-dibicarakan-jokowi-dengan-anies-sandi.html
20171024,036,-1.9559902200489,4.0,10,1,10,https://www.cnnindonesia.com/nasional/20171024174758-32-250734/amien-rais-tuding-bung-jokowi-otak-pembubaran-hti/
20171025,190,-5.53359683794466,-10.0,4,1,4,http://m.viva.co.id/berita/nasional/970636-dilaporkan-fitnah-prabowo-begini-respons-politikus-hanura
20171024,042,1.82648401826484,1.9,8,1,8,http://www.tribunnews.com/nasional/2017/10/24/maruarar-perppu-ormas-disahkan-bukti-jokowi-visioner
20171024,020,0.22675736961451,3.0,10,1,10,http://www.rri.co.id/ternate/post/berita/449198/daerah/tak_sempat_buka_wift_malut_presiden_jokowi_sampaikan_permohonan_maaf_untuk_masyarakat.html
20171025,051,0.49261083743842,3.4,2,1,2,http://www.antaranews.com/berita/660814/dirut-pln-temui-presiden-jokowi-bahas-listrik-desa
20171025,040,1.03092783505155,1.0,2,1,2,https://metro.sindonews.com/read/1251574/171/bertemu-jokowi-anies-sandi-bicarakan-6-topik-utama-soal-jakarta-1508922244
20171025,043,1.03092783505155,2.8,6,1,6,https://metro.sindonews.com/read/1251574/171/bertemu-jokowi-anies-sandi-bicarakan-6-topik-utama-soal-jakarta-1508922244
20171026,043,1.99335548172758,2.8,10,1,10,https://www.cnnindonesia.com/nasional/20171026034603-20-251147/jokowi-titip-pesan-proyek-asian-games-kepada-anies-sandi/
20171026,190,-1.68067226890756,-10.0,18,1,10,http://www.beritasatu.com/nasional/460183-inas-saya-hanya-kutip-ucapan-prabowo-sendiri.html
20171023,042,-1.32013201320132,1.9,2,1,2,http://www.harianjogja.com/baca/2017/10/23/solopos-hari-ini-jenderal-gatot-ditolak-as-hingga-kenduri-cinta-jokowi-mantu-862383
20171023,046,2.98013245033112,7.0,9,1,9,http://www.thejakartapost.com/news/2017/10/23/megawati-jokowi-hold-meeting-over-sayur-lodeh.html
20171017,043,-1.49253731343283,2.8,2,1,2,https://nasional.tempo.co/read/1025598/jokowi-singgung-jalan-rusak-wakil-wali-kota-medan-mengeluh-di-fb
20171017,010,-1.49253731343283,0.0,10,1,10,https://nasional.tempo.co/read/1025598/jokowi-singgung-jalan-rusak-wakil-wali-kota-medan-mengeluh-di-fb
20171017,0831,-3.06122448979591,5.0,4,1,4,http://nasional.inilah.com/read/detail/2411658/khofifah-belum-sampaikan-surat-mundur-ke-jokowi
20171017,0833,8.60215053763441,5.0,10,1,10,https://ekbis.sindonews.com/read/1249208/34/pembagian-sertifikat-tanah-oleh-jokowi-menuai-pujian-1508240307
20171017,043,0.78740157480315,2.8,4,1,4,http://kabar24.bisnis.com/read/20171017/15/700016/sehari-jokowi-kunjungi-semarang-garut-dan-bandung
20171017,036,0.803212851405618,4.0,4,1,4,http://bandung.bisnis.com/read/20171017/82444/574911/ini-dia-jadwal-lengkap-kunjungan-presiden-jokowi-ke-garut-bandung
20171017,051,3.24324324324324,3.4,2,1,2,http://jateng.tribunnews.com/2017/10/17/presiden-jokowi-berorasi-di-acara-dies-natalis-undip-ternyata-ini-topik-pembicaraannya
20171017,042,3.24324324324324,1.9,2,1,2,http://jateng.tribunnews.com/2017/10/17/presiden-jokowi-berorasi-di-acara-dies-natalis-undip-ternyata-ini-topik-pembicaraannya
20171017,010,1.23456790123457,0.0,4,1,4,http://www.republika.co.id/berita/ekonomi/makro/17/10/17/oxygd6-proyek-listrik-35-ribu-mv-disebut-ambisius-begini-reaksi-jokowi
20171017,043,-2.84697508896797,2.8,3,1,3,http://jakartaglobe.id/tourism-news/president-jokowi-inaugurates-new-toll-road-north-sumatra/
20171017,043,-2.84697508896797,2.8,1,1,1,http://jakartaglobe.id/tourism-news/president-jokowi-inaugurates-new-toll-road-north-sumatra/
20171017,051,5.39682539682539,3.4,4,1,4,http://nasional.kompas.com/read/2017/10/17/18213601/soal-pilkada-jatim-khofifah-akan-lapor-jokowi-setelah-urusan-parpol-selesai
20171017,036,-2.84697508896797,4.0,1,1,1,http://jakartaglobe.id/tourism-news/president-jokowi-inaugurates-new-toll-road-north-sumatra/
20171017,036,-2.84697508896797,4.0,1,1,1,http://jakartaglobe.id/tourism-news/president-jokowi-inaugurates-new-toll-road-north-sumatra/
20171017,010,2.93453724604966,0.0,4,1,4,http://nasional.republika.co.id/berita/nasional/umum/17/10/17/oxycj5-jokowi-revolusi-mental-bukan-sekedar-jargon
20171018,010,2.29885057471265,0.0,4,1,4,http://m.inilah.com/news/detail/2411847/inilah-tujuan-jokowi-jk-fokus-sektor-infrastruktur
20171018,020,-1.77777777777777,3.0,8,1,8,http://www.thejakartapost.com/academia/2017/10/18/anies-jokowi-and-the-fateful-jakarta-bay.html
20171018,043,5.38922155688623,2.8,10,1,10,http://wartakota.tribunnews.com/2017/10/18/sandiaga-uno-mohon-doa-restu-prabowo-dan-kader-gerindra
20171018,020,-1.77777777777777,3.0,2,1,2,http://www.thejakartapost.com/academia/2017/10/18/anies-jokowi-and-the-fateful-jakarta-bay.html
20171018,020,1.19760479041916,3.0,10,1,10,http://www.tribunnews.com/regional/2017/10/18/usai-berikan-pertanyaan-kepada-santri-jokowi-ngapain-tengok-tengok-bilang-saja-minta-sepeda
20171018,010,4.12979351032448,0.0,8,1,8,http://www.tribunnews.com/nasional/2017/10/18/survei-median-loyalitas-konstituen-partai-pemerintah-terhadap-jokowi-ternyata-rendah
20171018,010,-2.80701754385965,0.0,2,1,2,https://news.okezone.com/read/2017/10/18/337/1797531/soal-perppu-ormas-jokowi-tegaskan-disusun-secara-demokratis-bukan-represif
20171018,043,2.28310502283105,2.8,2,1,2,http://regional.kompas.com/read/2017/10/18/09390021/makan-siang-di-rm-muara-sunda-jokowi-pesan-karedok
20171018,042,2.28310502283105,1.9,2,1,2,http://regional.kompas.com/read/2017/10/18/09390021/makan-siang-di-rm-muara-sunda-jokowi-pesan-karedok
20171018,042,3.2967032967033,1.9,6,1,6,http://news.liputan6.com/read/3132371/jokowi-sambut-kunjungan-emir-qatar-syekh-tamim-di-istana-bogor
20171018,051,3.2967032967033,3.4,6,1,6,http://news.liputan6.com/read/3132371/jokowi-sambut-kunjungan-emir-qatar-syekh-tamim-di-istana-bogor
20171018,040,-1.82648401826484,1.0,2,1,2,http://nasional.kompas.com/read/2017/10/18/16572021/kepada-jokowi-emir-qatar-sampaikan-siap-negosiasi-agar-tak-dikucilkan
20171018,042,-1.78571428571429,1.9,12,1,10,https://nasional.tempo.co/read/1025879/bertemu-presiden-jokowi-emir-qatar-juga-bahas-isu-rohingya
20171018,043,-1.78571428571429,2.8,10,1,10,https://nasional.tempo.co/read/1025879/bertemu-presiden-jokowi-emir-qatar-juga-bahas-isu-rohingya
20171018,040,-1.82648401826484,1.0,2,1,2,http://nasional.kompas.com/read/2017/10/18/16572021/kepada-jokowi-emir-qatar-sampaikan-siap-negosiasi-agar-tak-dikucilkan
20171018,042,3.33333333333334,1.9,8,1,8,http://en.metrotvnews.com/world-en/0Kv31ooN-jokowi-receives-qatari-emir-highlights-investment-cooperation
20171018,040,3.33333333333334,1.0,1,1,1,http://en.metrotvnews.com/world-en/0Kv31ooN-jokowi-receives-qatari-emir-highlights-investment-cooperation
20171018,040,3.33333333333334,1.0,7,1,7,http://en.metrotvnews.com/world-en/0Kv31ooN-jokowi-receives-qatari-emir-highlights-investment-cooperation
20171018,060,3.33333333333334,6.0,1,1,1,http://en.metrotvnews.com/world-en/0Kv31ooN-jokowi-receives-qatari-emir-highlights-investment-cooperation
20171018,057,3.33333333333334,8.0,6,1,6,http://en.metrotvnews.com/world-en/0Kv31ooN-jokowi-receives-qatari-emir-highlights-investment-cooperation
20171018,060,3.33333333333334,6.0,5,1,5,http://en.metrotvnews.com/world-en/0Kv31ooN-jokowi-receives-qatari-emir-highlights-investment-cooperation
20171018,060,3.33333333333334,6.0,2,1,2,http://en.metrotvnews.com/world-en/0Kv31ooN-jokowi-receives-qatari-emir-highlights-investment-cooperation
20171018,110,-5.76923076923077,-2.0,10,1,10,https://www.cnnindonesia.com/nasional/20171018134511-12-249219/fahri-minta-jokowi-jk-kompak-soal-densus-tipikor/
20171018,057,3.33333333333334,8.0,2,1,2,http://en.metrotvnews.com/world-en/0Kv31ooN-jokowi-receives-qatari-emir-highlights-investment-cooperation
20171018,057,3.33333333333334,8.0,2,1,2,http://en.metrotvnews.com/world-en/0Kv31ooN-jokowi-receives-qatari-emir-highlights-investment-cooperation
20171018,060,3.33333333333334,6.0,2,1,2,http://en.metrotvnews.com/world-en/0Kv31ooN-jokowi-receives-qatari-emir-highlights-investment-cooperation
20171018,046,3.38983050847458,7.0,4,1,4,http://manado.tribunnews.com/2017/10/19/bandingkan-senyuman-jokowi-saat-pelantikan-anies-dan-ahok
20171019,071,1.74672489082969,7.4,2,1,2,http://banjarmasin.tribunnews.com/2017/10/19/poin-poin-arahan-jokowi-kepada-sri-mulyani-dalam-mengawasi-penggunaan-dana
20171019,110,-6.88259109311741,-2.0,4,1,4,http://www.tribunnews.com/nasional/2017/10/19/jubir-istana-bantah-ada-beda-sikap-antara-jokowi-jk-soal-hadirnya-densus-tipikor
20171019,046,2.95489891135303,7.0,2,1,2,http://kaltim.tribunnews.com/2017/10/19/beda-senyuman-presiden-jokowi-saat-lantik-anies-dan-ahok-begini-yang-diungkap-pakar
20171019,042,2.93159609120521,1.9,2,1,2,http://nasional.kompas.com/read/2017/10/19/11051321/jokowi-temui-pekerja-proyek-infrastruktur-dari-seluruh-indonesia
20171019,020,-4.22535211267605,3.0,4,1,4,http://www.tribunnews.com/nasional/2017/10/19/jokowi-angkat-suara-soal-pembentukan-densus-tipikor-minggu-depan-dibahas
20171018,020,0.73260073260073,3.0,2,1,2,http://en.republika.co.id/berita/en/jakarta-region-others/17/10/18/oy0ewq414-aniessandi-to-discuss-reclamation-with-jokowi
20171019,020,-7.12468193384224,3.0,8,1,8,http://news.liputan6.com/read/3133878/3-tahun-jokowi-jk-ini-penilaian-amnesty-international
20171018,010,-2.66272189349112,0.0,10,1,10,http://www.republika.co.id/berita/jurnalisme-warga/wacana/17/10/18/oy02r3-menggulung-koruptor-pr-utama-jokowijk
20171018,042,6.17283950617284,1.9,4,1,4,http://nasional.kompas.com/read/2017/10/18/14433491/ini-kesepakatan-indonesia-qatar-setelah-jokowi-dan-syekh-tamim-bertemu
20171018,042,2.57731958762886,1.9,8,1,8,http://www.koran-jakarta.com/presiden-jokowi-ajak-qatar-terus-berinvestasi/
20171018,020,0.73260073260073,3.0,2,1,2,http://en.republika.co.id/berita/en/jakarta-region-others/17/10/18/oy0ewq414-aniessandi-to-discuss-reclamation-with-jokowi
20171019,043,3.31491712707183,2.8,6,1,6,http://nasional.kompas.com/read/2017/10/19/18344321/jokowi-ke-ntb-bertemu-alumni-al-azhar-hingga-kunjungi-kek-mandalika
20171020,043,1.59362549800796,2.8,6,1,6,http://www.tribunnews.com/nasional/2017/10/20/3-tahun-umur-pemerintahan-jokowi-blusukan-di-ntb
